activity_id,contract_number,activity_type,start_location_id,end_location_id,total_accesses,planned_start_date,predecessor_activity_id,activity_priority
A053,C006,Construction,SEC:BET:H02_S15:EB,SEC:BET:S17_S18:EB,1,2028-05-01,A023,1
A054,C018,Renewal,SEC:BET:H02_S15:EB,SEC:BET:S17_S18:EB,1,2028-04-24,A023,1
A055,C016,Renewal,SEC:BET:S14_H01:EB,SEC:BET:H02_S15:EB,4,2027-09-13,,2
A056,C021,Construction,SEC:BET:S14_H01:EB,SEC:BET:H02_S15:EB,4,2027-09-13,,3
A057,C003,Construction,SEC:BET:S14_H01:EB,SEC:BET:H01_H02:EB,1,2028-03-27,,2
A058,C017,Construction,SEC:BET:S14_H01:EB,SEC:BET:H01_H02:EB,1,2028-03-27,,1
A059,C007,Renewal,SEC:BET:S14_H01:EB,SEC:BET:H01_H02:EB,1,2028-03-13,,3
A060,C021,Construction,SEC:BET:S15_S16:EB,SEC:BET:S16_S17:EB,3,2027-11-01,,3
A061,C002,Renewal,SEC:ALP:S04_H01:WB,SEC:ALP:H02_S05:WB,1,2027-12-27,,3
A062,C003,Construction,SEC:BET:S14_H01:WB,SEC:BET:S15_S16:WB,6,2027-12-06,,1
A063,C020,Renewal,SEC:BET:S14_H01:WB,SEC:BET:S15_S16:WB,6,2027-11-29,A060,3
A064,C014,Renewal,SEC:BET:S14_H01:WB,SEC:BET:S15_S16:WB,6,2027-11-22,A060,3
A065,C017,Construction,SEC:BET:S14_H01:WB,SEC:BET:S15_S16:WB,6,2027-11-29,,2
A066,C012,Renewal,SEC:ALP:S01_S02:WB,SEC:ALP:S04_H01:WB,1,2028-01-24,,2
A067,C006,Construction,SEC:ALP:S01_S02:WB,SEC:ALP:S04_H01:WB,1,2028-02-14,A047,3
A068,C009,Renewal,SEC:BET:S11_S12:WB,SEC:BET:S13_S14:WB,5,2028-01-10,A061,2
A069,C005,Renewal,SEC:BET:S11_S12:WB,SEC:BET:S13_S14:WB,6,2027-09-20,,3
A070,C010,Construction,SEC:BET:S11_S12:WB,SEC:BET:S13_S14:WB,6,2027-09-27,,3
A071,C013,Renewal,SEC:BET:S11_S12:WB,SEC:BET:S13_S14:WB,6,2027-09-27,,1
A072,C010,Construction,SEC:BET:S11_S12:WB,SEC:BET:S13_S14:WB,6,2027-09-13,,3
A073,C012,Renewal,SEC:BET:S16_S17:WB,SEC:BET:S17_S18:WB,1,2028-01-31,A068,1
A074,C005,Renewal,SEC:ALP:H02_S05:WB,SEC:ALP:H02_S05:WB,4,2027-09-20,A056,1
A075,C014,Renewal,SEC:ALP:H02_S05:WB,SEC:ALP:H02_S05:WB,4,2027-09-20,,2
A076,C014,Renewal,SEC:ALP:H02_S05:WB,SEC:ALP:H02_S05:WB,4,2027-10-11,A056,2
A077,C010,Construction,SEC:ALP:S06_S07:WB,SEC:ALP:S07_S08:WB,3,2027-09-13,,1
A078,C014,Renewal,SEC:ALP:S06_S07:WB,SEC:ALP:S07_S08:WB,3,2027-09-13,,1
A079,C022,Renewal,SEC:ALP:S06_S07:WB,SEC:ALP:S07_S08:WB,3,2027-09-13,,3
A080,C003,Construction,SEC:BET:S13_S14:WB,SEC:BET:H01_H02:WB,1,2027-11-08,A076,2
A081,C001,Renewal,SEC:BET:S13_S14:WB,SEC:BET:H01_H02:WB,1,2027-11-01,A076,3
A082,C018,Renewal,SEC:BET:S13_S14:WB,SEC:BET:H01_H02:WB,1,2027-11-01,A076,1
A083,C017,Construction,SEC:BET:S13_S14:WB,SEC:BET:H01_H02:WB,1,2027-11-01,A076,1
A084,C016,Renewal,SEC:BET:S13_S14:EB,SEC:BET:H02_S15:EB,2,2027-11-08,,3
A085,C003,Construction,SEC:ALP:S01_S02:EB,SEC:ALP:S01_S02:EB,4,2028-04-10,A040,3
A086,C001,Renewal,SEC:ALP:S01_S02:EB,SEC:ALP:S01_S02:EB,4,2028-05-01,A040,3
A087,C008,Renewal,SEC:ALP:S01_S02:EB,SEC:ALP:S01_S02:EB,4,2028-05-01,,1
A088,C003,Construction,SEC:BET:S12_S13:WB,SEC:BET:S14_H01:WB,5,2028-02-14,,1
A089,C008,Renewal,SEC:BET:S16_S17:WB,SEC:BET:S17_S18:WB,3,2028-04-10,A040,3
A090,C021,Construction,SEC:BET:S13_S14:EB,SEC:BET:H01_H02:EB,6,2027-12-20,A084,3
A091,C017,Construction,SEC:BET:S13_S14:EB,SEC:BET:H01_H02:EB,6,2027-12-27,,2
A092,C020,Renewal,SEC:BET:S13_S14:EB,SEC:BET:H01_H02:EB,6,2027-12-20,A084,1
A093,C021,Construction,SEC:BET:S13_S14:EB,SEC:BET:H01_H02:EB,6,2027-12-20,A084,3
A094,C012,Renewal,SEC:ALP:S04_H01:WB,SEC:ALP:H01_H02:WB,4,2027-12-20,A084,1
A095,C017,Construction,SEC:ALP:S04_H01:WB,SEC:ALP:H01_H02:WB,4,2027-12-20,,3
A096,C020,Renewal,SEC:BET:H01_H02:WB,SEC:BET:H02_S15:WB,5,2028-05-01,A089,1
A097,C005,Renewal,SEC:ALP:S02_S03:EB,SEC:ALP:S03_S04:EB,3,2028-01-31,,1
A098,C005,Renewal,SEC:ALP:S03_S04:EB,SEC:ALP:S05_S06:EB,4,2027-12-20,A061,1
A099,C017,Construction,SEC:ALP:S03_S04:EB,SEC:ALP:S05_S06:EB,4,2028-01-03,A061,3
A100,C003,Construction,SEC:ALP:S04_H01:EB,SEC:ALP:H01_H02:EB,5,2028-05-01,A089,2
A101,C007,Renewal,SEC:BET:S12_S13:EB,SEC:BET:H01_H02:EB,3,2027-11-08,,3
A102,C017,Construction,SEC:BET:S12_S13:EB,SEC:BET:H01_H02:EB,3,2027-11-01,,1
A103,C004,Renewal,SEC:BET:S12_S13:EB,SEC:BET:H01_H02:EB,3,2027-11-01,A083,2
A104,C014,Renewal,SEC:BET:S14_H01:EB,SEC:BET:H01_H02:EB,1,2028-04-10,A040,3
A105,C003,Construction,SEC:ALP:H02_S05:WB,SEC:ALP:S06_S07:WB,2,2028-05-08,,1
A106,C004,Renewal,SEC:ALP:H02_S05:WB,SEC:ALP:S06_S07:WB,2,2028-05-01,,2
A107,C005,Renewal,SEC:BET:S15_S16:EB,SEC:BET:S16_S17:EB,1,2027-09-13,,2
A108,C004,Renewal,SEC:BET:S15_S16:EB,SEC:BET:S16_S17:EB,1,2027-09-27,,3
