activity_id,contract_number,activity_type,start_location_id,end_location_id,total_accesses,planned_start_date,predecessor_activity_id,activity_priority
A019,C008,Construction,SEC:ALP:H01_H02:WB,SEC:ALP:H02_S05:WB,5,2027-06-14,,1
A020,C009,Renewal,SEC:ALP:S04_H01:EB,SEC:ALP:H01_H02:EB,6,2027-05-24,,1
A021,C008,Construction,SEC:ALP:H01_H02:EB,SEC:ALP:H02_S05:EB,6,2027-05-24,,1
A022,C003,Renewal,SEC:ALP:S04_H01:EB,SEC:ALP:H01_H02:EB,2,2027-09-13,,3
A023,C003,Renewal,SEC:BET:S14_H01:WB,SEC:BET:H02_S15:WB,1,2027-07-19,,1
A024,C010,Renewal,SEC:BET:S14_H01:WB,SEC:BET:H01_H02:WB,1,2027-07-12,,3
A025,C008,Construction,SEC:ALP:S04_H01:WB,SEC:ALP:H01_H02:WB,5,2027-07-26,,2
A026,C011,Construction,SEC:BET:H01_H02:WB,SEC:BET:H01_H02:WB,4,2027-06-07,,2
A027,C006,Renewal,SEC:BET:S14_H01:WB,SEC:BET:H02_S15:WB,4,2027-06-21,,3
A028,C002,Renewal,SEC:BET:S14_H01:WB,SEC:BET:H01_H02:WB,4,2027-06-07,,1
A029,C012,Construction,SEC:ALP:S04_H01:WB,SEC:ALP:H01_H02:WB,2,2027-06-07,,1
A030,C013,Construction,SEC:BET:S14_H01:EB,SEC:BET:H01_H02:EB,5,2027-08-16,,2
A031,C014,Renewal,SEC:ALP:S04_H01:WB,SEC:ALP:H02_S05:WB,4,2027-05-24,,2
A032,C015,Renewal,SEC:ALP:S04_H01:WB,SEC:ALP:H02_S05:WB,1,2027-08-09,,3
A033,C016,Construction,SEC:BET:H01_H02:EB,SEC:BET:H01_H02:EB,6,2027-08-30,,3
A034,C008,Construction,SEC:BET:S14_H01:EB,SEC:BET:H01_H02:EB,7,2027-08-23,A032,3
A035,C011,Construction,SEC:BET:H01_H02:EB,SEC:BET:H02_S15:EB,7,2027-08-23,,1
A036,C003,Renewal,SEC:ALP:H01_H02:WB,SEC:ALP:H01_H02:WB,1,2027-06-07,,2
A037,C007,Renewal,SEC:ALP:H01_H02:WB,SEC:ALP:H02_S05:WB,1,2027-06-14,,1
A038,C014,Renewal,SEC:ALP:H01_H02:EB,SEC:ALP:H02_S05:EB,5,2027-10-25,,1
A039,C010,Renewal,SEC:BET:H01_H02:WB,SEC:BET:H01_H02:WB,1,2027-10-04,A035,3
A040,C005,Renewal,SEC:BET:S14_H01:EB,SEC:BET:H02_S15:EB,5,2027-08-16,,2
A041,C010,Renewal,SEC:BET:H01_H02:EB,SEC:BET:H01_H02:EB,5,2027-07-26,A024,2
A042,C003,Renewal,SEC:BET:H01_H02:WB,SEC:BET:H02_S15:WB,6,2027-06-21,,1
A043,C007,Renewal,SEC:BET:S14_H01:WB,SEC:BET:H02_S15:WB,6,2027-06-14,,2
A044,C011,Construction,SEC:BET:S14_H01:WB,SEC:BET:H02_S15:WB,6,2027-06-21,,3
A045,C011,Construction,SEC:BET:S14_H01:WB,SEC:BET:H02_S15:WB,6,2027-10-25,,3
A046,C015,Renewal,SEC:BET:H01_H02:WB,SEC:BET:H01_H02:WB,6,2027-11-08,,1
A047,C014,Renewal,SEC:ALP:H01_H02:EB,SEC:ALP:H01_H02:EB,4,2027-09-20,,2
A048,C012,Construction,SEC:BET:H01_H02:WB,SEC:BET:H01_H02:WB,3,2027-09-06,,1
A049,C002,Renewal,SEC:BET:H01_H02:WB,SEC:BET:H01_H02:WB,3,2027-08-30,,3
A050,C005,Renewal,SEC:ALP:S04_H01:WB,SEC:ALP:H02_S05:WB,4,2027-10-04,,1
A051,C002,Renewal,SEC:ALP:S04_H01:WB,SEC:ALP:H02_S05:WB,4,2027-10-11,,2
A052,C014,Renewal,SEC:ALP:H01_H02:WB,SEC:ALP:H01_H02:WB,6,2027-06-14,,2
A053,C003,Renewal,SEC:ALP:S04_H01:EB,SEC:ALP:H01_H02:EB,4,2027-11-01,,1
A054,C015,Renewal,SEC:ALP:H01_H02:EB,SEC:ALP:H02_S05:EB,4,2027-10-25,,3
