activity_id,contract_number,activity_type,start_location_id,end_location_id,total_accesses,planned_start_date,predecessor_activity_id,activity_priority
A020,C016,Renewal,SEC:ALP:S04_H01:WB,SEC:ALP:H01_H02:WB,3,2027-10-04,,3
A021,C002,Renewal,SEC:ALP:S04_H01:WB,SEC:ALP:H02_S05:WB,4,2027-09-27,,3
A022,C006,Renewal,SEC:ALP:H01_H02:WB,SEC:ALP:H02_S05:WB,1,2027-06-21,,1
A023,C004,Construction,SEC:BET:S14_H01:EB,SEC:BET:H02_S15:EB,5,2027-11-01,A018,2
A024,C012,Renewal,SEC:BET:S14_H01:EB,SEC:BET:H02_S15:EB,5,2027-11-15,,1
A025,C007,Renewal,SEC:BET:H01_H02:WB,SEC:BET:H02_S15:WB,8,2027-09-20,,2
A026,C006,Renewal,SEC:ALP:S04_H01:WB,SEC:ALP:H01_H02:WB,2,2027-11-08,,2
A027,C014,Renewal,SEC:ALP:S04_H01:WB,SEC:ALP:H01_H02:WB,2,2027-11-08,,3
A028,C015,Construction,SEC:ALP:H01_H02:WB,SEC:ALP:H01_H02:WB,3,2027-10-25,,1
A029,C013,Renewal,SEC:BET:H01_H02:WB,SEC:BET:H01_H02:WB,3,2027-09-27,A010,1
A030,C006,Renewal,SEC:ALP:H01_H02:EB,SEC:ALP:H01_H02:EB,4,2027-08-09,,3
A031,C015,Construction,SEC:ALP:H01_H02:EB,SEC:ALP:H01_H02:EB,3,2027-07-26,,2
A032,C002,Renewal,SEC:BET:H01_H02:WB,SEC:BET:H01_H02:WB,1,2027-07-26,,1
A033,C015,Construction,SEC:BET:H01_H02:WB,SEC:BET:H01_H02:WB,1,2027-08-02,,2
A034,C016,Renewal,SEC:BET:H01_H02:WB,SEC:BET:H02_S15:WB,1,2027-08-02,A022,2
A035,C006,Renewal,SEC:BET:H01_H02:EB,SEC:BET:H01_H02:EB,2,2027-05-24,,3
A036,C014,Renewal,SEC:BET:S14_H01:EB,SEC:BET:H01_H02:EB,2,2027-06-07,,3
A037,C008,Renewal,SEC:ALP:H01_H02:EB,SEC:ALP:H01_H02:EB,5,2027-08-30,,3
A038,C015,Construction,SEC:ALP:H01_H02:EB,SEC:ALP:H02_S05:EB,5,2027-08-16,A004,1
A039,C012,Renewal,SEC:ALP:S04_H01:WB,SEC:ALP:H01_H02:WB,8,2027-06-14,,3
A040,C017,Renewal,SEC:ALP:H01_H02:EB,SEC:ALP:H02_S05:EB,6,2027-05-31,,3
A041,C004,Construction,SEC:ALP:H01_H02:EB,SEC:ALP:H02_S05:EB,5,2027-08-02,,3
A042,C016,Renewal,SEC:ALP:H01_H02:EB,SEC:ALP:H02_S05:EB,4,2027-08-09,,1
A043,C016,Renewal,SEC:BET:H01_H02:WB,SEC:BET:H01_H02:WB,3,2027-07-12,,2
A044,C006,Renewal,SEC:BET:H01_H02:WB,SEC:BET:H01_H02:WB,4,2027-06-28,,1
A045,C014,Renewal,SEC:BET:S14_H01:EB,SEC:BET:H01_H02:EB,1,2027-10-04,,3
A046,C016,Renewal,SEC:BET:S14_H01:EB,SEC:BET:H02_S15:EB,1,2027-10-11,A010,1
A047,C010,Renewal,SEC:BET:S14_H01:WB,SEC:BET:H01_H02:WB,5,2027-07-05,,2
A048,C016,Renewal,SEC:BET:H01_H02:WB,SEC:BET:H02_S15:WB,4,2027-07-05,,3
A049,C006,Renewal,SEC:BET:S14_H01:WB,SEC:BET:H01_H02:WB,5,2027-07-05,,2
A050,C017,Renewal,SEC:ALP:H01_H02:WB,SEC:ALP:H02_S05:WB,7,2027-05-24,,1
A051,C004,Construction,SEC:BET:S14_H01:EB,SEC:BET:H02_S15:EB,2,2027-06-14,,2
A052,C013,Renewal,SEC:BET:S14_H01:EB,SEC:BET:H01_H02:EB,3,2027-06-14,,3
A053,C001,Renewal,SEC:ALP:H01_H02:EB,SEC:ALP:H02_S05:EB,1,2027-10-18,A046,3
A054,C006,Renewal,SEC:ALP:S04_H01:EB,SEC:ALP:H01_H02:EB,1,2027-10-18,,1
