activity_id,contract_number,activity_type,start_location_id,end_location_id,total_accesses,planned_start_date,predecessor_activity_id,activity_priority
A029,C015,Construction,SEC:BET:H01_H02:EB,SEC:BET:H01_H02:EB,6,2027-04-05,,3
A030,C016,Renewal,SEC:BET:H01_H02:EB,SEC:BET:H02_S15:EB,7,2027-03-29,,1
A031,C007,Renewal,SEC:BET:H01_H02:WB,SEC:BET:H01_H02:WB,1,2027-06-21,,2
A032,C011,Renewal,SEC:BET:H01_H02:WB,SEC:BET:H02_S15:WB,1,2027-07-05,,1
A033,C003,Construction,SEC:BET:S14_H01:WB,SEC:BET:H01_H02:WB,1,2027-06-28,A024,2
A034,C005,Renewal,SEC:BET:S14_H01:WB,SEC:BET:H02_S15:WB,4,2027-07-05,,2
A035,C014,Renewal,SEC:ALP:H01_H02:WB,SEC:ALP:H01_H02:WB,4,2027-05-31,,3
A036,C006,Renewal,SEC:ALP:H01_H02:WB,SEC:ALP:H02_S05:WB,4,2027-05-31,A011,3
A037,C015,Construction,SEC:ALP:S04_H01:WB,SEC:ALP:H01_H02:WB,4,2027-05-31,A011,2
A038,C009,Construction,SEC:ALP:S04_H01:WB,SEC:ALP:H01_H02:WB,3,2027-06-07,,2
A039,C005,Renewal,SEC:BET:S14_H01:EB,SEC:BET:H02_S15:EB,5,2027-05-03,,3
A040,C003,Construction,SEC:ALP:S04_H01:WB,SEC:ALP:H02_S05:WB,2,2027-09-27,,1
A041,C016,Renewal,SEC:ALP:H01_H02:WB,SEC:ALP:H01_H02:WB,2,2027-09-27,,2
A042,C014,Renewal,SEC:ALP:H01_H02:WB,SEC:ALP:H02_S05:WB,5,2027-03-29,,2
A043,C015,Construction,SEC:ALP:S04_H01:WB,SEC:ALP:H01_H02:WB,5,2027-03-29,,3
A044,C012,Renewal,SEC:ALP:H01_H02:WB,SEC:ALP:H01_H02:WB,5,2027-03-29,,1
A045,C006,Renewal,SEC:ALP:S04_H01:WB,SEC:ALP:H01_H02:WB,6,2027-03-29,,3
A046,C001,Construction,SEC:BET:H01_H02:EB,SEC:BET:H01_H02:EB,6,2027-03-29,,1
A047,C011,Renewal,SEC:BET:S14_H01:EB,SEC:BET:H01_H02:EB,7,2027-03-29,,3
A048,C012,Renewal,SEC:BET:H01_H02:EB,SEC:BET:H01_H02:EB,6,2027-03-29,,1
A049,C001,Construction,SEC:BET:S14_H01:EB,SEC:BET:H02_S15:EB,4,2027-10-04,,3
A050,C003,Construction,SEC:BET:H01_H02:EB,SEC:BET:H02_S15:EB,3,2027-09-13,,3
A051,C016,Renewal,SEC:BET:H01_H02:EB,SEC:BET:H02_S15:EB,3,2027-09-20,,2
A052,C006,Renewal,SEC:BET:H01_H02:WB,SEC:BET:H01_H02:WB,4,2027-04-12,,1
A053,C012,Renewal,SEC:ALP:S04_H01:WB,SEC:ALP:H02_S05:WB,1,2027-08-30,,3
A054,C006,Renewal,SEC:ALP:H01_H02:WB,SEC:ALP:H02_S05:WB,1,2027-09-20,,1
A055,C012,Renewal,SEC:ALP:H01_H02:WB,SEC:ALP:H01_H02:WB,1,2027-09-06,,1
A056,C011,Renewal,SEC:ALP:H01_H02:WB,SEC:ALP:H02_S05:WB,1,2027-09-20,,2
A057,C009,Construction,SEC:ALP:S04_H01:EB,SEC:ALP:H02_S05:EB,4,2027-05-03,,3
A058,C010,Construction,SEC:BET:H01_H02:EB,SEC:BET:H01_H02:EB,1,2027-04-12,,1
A059,C015,Construction,SEC:BET:S14_H01:EB,SEC:BET:H01_H02:EB,1,2027-04-05,,3
A060,C006,Renewal,SEC:BET:H01_H02:EB,SEC:BET:H01_H02:EB,8,2027-04-19,,3
