activity_id,contract_number,activity_type,start_location_id,end_location_id,total_accesses,planned_start_date,predecessor_activity_id,activity_priority
A035,C004,Construction,SEC:ALP:S01_S02:EB,SEC:ALP:S02_S03:EB,1,2028-01-17,A025,2
A036,C005,Renewal,SEC:BET:S14_H01:WB,SEC:BET:S14_H01:WB,1,2027-06-28,A014,2
A037,C010,Renewal,SEC:BET:S14_H01:WB,SEC:BET:S14_H01:WB,1,2027-07-05,A014,3
A038,C007,Construction,SEC:BET:S14_H01:WB,SEC:BET:S14_H01:WB,1,2027-06-28,A014,1
A039,C015,Construction,SEC:BET:S14_H01:WB,SEC:BET:H01_H02:WB,6,2027-06-28,A014,3
A040,C007,Construction,SEC:BET:S14_H01:WB,SEC:BET:H01_H02:WB,6,2027-07-05,A014,2
A041,C015,Construction,SEC:ALP:S07_S08:WB,SEC:ALP:S07_S08:WB,3,2027-08-23,A017,1
A042,C007,Construction,SEC:ALP:S07_S08:WB,SEC:ALP:S07_S08:WB,3,2027-08-23,,2
A043,C009,Renewal,SEC:BET:S11_S12:EB,SEC:BET:S12_S13:EB,3,2027-06-21,A014,1
A044,C005,Renewal,SEC:BET:S11_S12:EB,SEC:BET:S12_S13:EB,3,2027-06-28,A014,3
A045,C007,Construction,SEC:BET:S11_S12:EB,SEC:BET:S12_S13:EB,3,2027-06-28,,3
A046,C012,Renewal,SEC:ALP:S07_S08:WB,SEC:ALP:S07_S08:WB,1,2027-10-04,,3
A047,C011,Renewal,SEC:ALP:S07_S08:WB,SEC:ALP:S07_S08:WB,1,2027-10-11,A042,3
A048,C007,Construction,SEC:ALP:S07_S08:WB,SEC:ALP:S07_S08:WB,1,2027-09-20,,3
A049,C007,Construction,SEC:ALP:S04_H01:EB,SEC:ALP:H02_S05:EB,4,2027-08-30,A028,3
A050,C004,Construction,SEC:ALP:S04_H01:EB,SEC:ALP:H02_S05:EB,4,2027-09-06,A028,1
A051,C015,Construction,SEC:BET:S11_S12:WB,SEC:BET:S11_S12:WB,2,2027-09-27,A042,2
A052,C003,Construction,SEC:BET:S15_S16:WB,SEC:BET:S15_S16:WB,1,2027-06-21,,1
A053,C004,Construction,SEC:ALP:S01_S02:WB,SEC:ALP:S02_S03:WB,4,2027-07-26,A040,1
A054,C002,Renewal,SEC:BET:S11_S12:WB,SEC:BET:S11_S12:WB,1,2027-07-12,A038,3
A055,C010,Renewal,SEC:BET:S11_S12:WB,SEC:BET:S11_S12:WB,1,2027-07-05,,3
A056,C011,Renewal,SEC:BET:S11_S12:EB,SEC:BET:S11_S12:EB,3,2027-11-08,A020,3
A057,C010,Renewal,SEC:BET:S11_S12:EB,SEC:BET:S11_S12:EB,3,2027-11-15,,2
A058,C001,Renewal,SEC:ALP:H02_S05:EB,SEC:ALP:S05_S06:EB,2,2027-12-06,,3
A059,C010,Renewal,SEC:ALP:H02_S05:EB,SEC:ALP:S05_S06:EB,2,2027-11-15,A032,2
A060,C011,Renewal,SEC:ALP:H02_S05:EB,SEC:ALP:S05_S06:EB,2,2027-11-22,A032,1
