activity_id,contract_number,activity_type,start_location_id,end_location_id,total_accesses,planned_start_date,predecessor_activity_id,activity_priority
A072,C006,Renewal,SEC:ALP:S01_S02:EB,SEC:ALP:S04_H01:EB,2,2028-01-17,A017,1
A073,C019,Construction,SEC:ALP:H02_S05:WB,SEC:ALP:H02_S05:WB,5,2028-03-20,A034,2
A074,C014,Renewal,SEC:ALP:H02_S05:WB,SEC:ALP:H02_S05:WB,5,2028-03-13,,1
A075,C021,Construction,SEC:ALP:S02_S03:EB,SEC:ALP:S03_S04:EB,6,2028-01-03,A052,3
A076,C016,Renewal,SEC:ALP:S02_S03:EB,SEC:ALP:S03_S04:EB,6,2028-01-03,A052,3
A077,C011,Renewal,SEC:ALP:S04_H01:WB,SEC:ALP:H02_S05:WB,5,2027-11-15,A055,3
A078,C012,Renewal,SEC:ALP:S04_H01:WB,SEC:ALP:H02_S05:WB,5,2027-11-22,A055,2
A079,C002,Renewal,SEC:ALP:S04_H01:WB,SEC:ALP:H02_S05:WB,5,2027-11-15,,3
A080,C017,Construction,SEC:ALP:S01_S02:WB,SEC:ALP:S04_H01:WB,2,2027-12-13,A041,1
A081,C014,Renewal,SEC:ALP:S03_S04:WB,SEC:ALP:S05_S06:WB,5,2028-03-27,,1
A082,C010,Renewal,SEC:ALP:S03_S04:WB,SEC:ALP:S05_S06:WB,5,2028-04-10,A006,1
A083,C021,Construction,SEC:ALP:S03_S04:WB,SEC:ALP:S05_S06:WB,5,2028-04-10,A006,3
A084,C002,Renewal,SEC:ALP:S03_S04:WB,SEC:ALP:S05_S06:WB,5,2028-04-10,,2
A085,C018,Construction,SEC:ALP:H02_S05:EB,SEC:ALP:S05_S06:EB,1,2028-01-24,,1
A086,C001,Construction,SEC:ALP:H02_S05:EB,SEC:ALP:S05_S06:EB,1,2028-01-24,,1
A087,C008,Construction,SEC:ALP:H02_S05:EB,SEC:ALP:S05_S06:EB,1,2028-01-10,,1
A088,C008,Construction,SEC:ALP:H02_S05:EB,SEC:ALP:S05_S06:EB,1,2028-01-10,,3
A089,C002,Renewal,SEC:BET:S13_S14:EB,SEC:BET:S14_H01:EB,6,2027-10-25,,1
A090,C021,Construction,SEC:BET:S13_S14:EB,SEC:BET:S14_H01:EB,6,2027-10-25,,1
A091,C017,Construction,SEC:ALP:H01_H02:WB,SEC:ALP:H01_H02:WB,6,2027-11-01,,2
A092,C004,Renewal,SEC:ALP:H01_H02:WB,SEC:ALP:H01_H02:WB,6,2027-11-08,,3
A093,C004,Renewal,SEC:ALP:H01_H02:WB,SEC:ALP:H01_H02:WB,6,2027-11-08,,1
A094,C006,Renewal,SEC:ALP:H01_H02:WB,SEC:ALP:H01_H02:WB,6,2027-11-15,,1
A095,C005,Renewal,SEC:BET:H01_H02:WB,SEC:BET:S17_S18:WB,4,2028-02-21,,2
A096,C016,Renewal,SEC:BET:H01_H02:WB,SEC:BET:S17_S18:WB,4,2028-03-06,,1
A097,C004,Renewal,SEC:BET:H01_H02:WB,SEC:BET:S17_S18:WB,4,2028-02-21,,1
A098,C012,Renewal,SEC:ALP:H02_S05:EB,SEC:ALP:S06_S07:EB,3,2028-05-15,,1
A099,C009,Renewal,SEC:ALP:S01_S02:WB,SEC:ALP:S02_S03:WB,5,2027-11-08,,2
A100,C018,Construction,SEC:ALP:S01_S02:WB,SEC:ALP:S02_S03:WB,5,2027-10-18,A050,2
A101,C011,Renewal,SEC:BET:S16_S17:WB,SEC:BET:S17_S18:WB,2,2028-01-24,,1
A102,C002,Renewal,SEC:BET:S16_S17:WB,SEC:BET:S17_S18:WB,2,2028-01-24,A040,1
A103,C017,Construction,SEC:ALP:S01_S02:EB,SEC:ALP:S01_S02:EB,5,2027-10-18,A048,3
A104,C021,Construction,SEC:ALP:S01_S02:EB,SEC:ALP:S01_S02:EB,5,2027-10-25,A048,3
A105,C021,Construction,SEC:ALP:H01_H02:EB,SEC:ALP:S07_S08:EB,1,2028-05-08,A074,2
A106,C016,Renewal,SEC:ALP:H01_H02:EB,SEC:ALP:S07_S08:EB,1,2028-05-08,A074,2
A107,C020,Renewal,SEC:ALP:H02_S05:WB,SEC:ALP:S05_S06:WB,1,2027-09-20,,1
A108,C004,Renewal,SEC:ALP:H02_S05:WB,SEC:ALP:S05_S06:WB,1,2027-09-20,,2
