activity_id,contract_number,activity_type,start_location_id,end_location_id,total_accesses,planned_start_date,predecessor_activity_id,activity_priority
A045,C012,Renewal,SEC:BET:H01_H02:EB,SEC:BET:H02_S15:EB,3,2027-09-06,A042,3
A046,C018,Renewal,SEC:BET:S14_H01:WB,SEC:BET:H01_H02:WB,1,2027-06-28,,1
A047,C012,Renewal,SEC:BET:H01_H02:WB,SEC:BET:H01_H02:WB,6,2027-04-19,,3
A048,C015,Renewal,SEC:ALP:S04_H01:EB,SEC:ALP:H01_H02:EB,6,2027-05-03,,1
A049,C004,Renewal,SEC:ALP:S04_H01:EB,SEC:ALP:H01_H02:EB,6,2027-05-10,,2
A050,C016,Renewal,SEC:ALP:S04_H01:EB,SEC:ALP:H01_H02:EB,6,2027-04-26,,2
A051,C008,Construction,SEC:ALP:S04_H01:EB,SEC:ALP:H01_H02:EB,6,2027-04-26,,2
A052,C018,Renewal,SEC:ALP:H01_H02:WB,SEC:ALP:H02_S05:WB,3,2027-05-03,,1
A053,C014,Construction,SEC:ALP:S04_H01:WB,SEC:ALP:H01_H02:WB,1,2027-10-04,,2
A054,C002,Construction,SEC:ALP:S04_H01:WB,SEC:ALP:H01_H02:WB,1,2027-09-20,,3
A055,C012,Renewal,SEC:ALP:S04_H01:WB,SEC:ALP:H01_H02:WB,1,2027-10-04,,1
A056,C005,Renewal,SEC:ALP:S04_H01:WB,SEC:ALP:H01_H02:WB,1,2027-09-27,,1
A057,C001,Renewal,SEC:ALP:S04_H01:WB,SEC:ALP:H02_S05:WB,2,2027-08-16,,1
A058,C003,Construction,SEC:BET:S14_H01:WB,SEC:BET:H02_S15:WB,6,2027-03-29,,1
A059,C016,Renewal,SEC:BET:S14_H01:WB,SEC:BET:H02_S15:WB,6,2027-03-29,,1
A060,C007,Construction,SEC:BET:S14_H01:WB,SEC:BET:H02_S15:WB,6,2027-03-29,,1
