activity_id,contract_number,activity_type,start_location_id,end_location_id,total_accesses,planned_start_date,predecessor_activity_id,activity_priority
A025,C008,Renewal,SEC:ALP:S03_S04:EB,SEC:ALP:S04_H01:EB,1,2027-06-21,,2
A026,C007,Construction,SEC:BET:H02_S15:WB,SEC:BET:H02_S15:WB,2,2027-07-19,A009,3
A027,C008,Renewal,SEC:BET:H02_S15:WB,SEC:BET:H02_S15:WB,2,2027-08-02,A009,2
A028,C008,Renewal,SEC:BET:H02_S15:WB,SEC:BET:H02_S15:WB,2,2027-07-19,A009,2
A029,C014,Construction,SEC:BET:S12_S13:EB,SEC:BET:S12_S13:EB,4,2027-09-20,A011,3
A030,C008,Renewal,SEC:BET:S12_S13:EB,SEC:BET:S12_S13:EB,4,2027-09-27,,2
A031,C007,Construction,SEC:BET:S12_S13:EB,SEC:BET:S12_S13:EB,4,2027-09-20,A011,3
A032,C001,Construction,SEC:BET:S12_S13:WB,SEC:BET:S12_S13:WB,5,2028-01-10,,3
A033,C007,Construction,SEC:BET:S12_S13:WB,SEC:BET:S12_S13:WB,5,2028-01-10,A004,3
A034,C014,Construction,SEC:BET:S13_S14:WB,SEC:BET:S14_H01:WB,2,2028-01-31,A004,2
A035,C008,Renewal,SEC:BET:S13_S14:WB,SEC:BET:S14_H01:WB,2,2028-01-17,A004,2
A036,C004,Renewal,SEC:ALP:S02_S03:WB,SEC:ALP:S03_S04:WB,4,2027-12-27,A004,2
A037,C001,Construction,SEC:ALP:S02_S03:WB,SEC:ALP:S03_S04:WB,4,2028-01-17,A004,1
A038,C008,Renewal,SEC:ALP:S02_S03:WB,SEC:ALP:S03_S04:WB,4,2028-01-10,,2
A039,C014,Construction,SEC:ALP:S01_S02:EB,SEC:ALP:S03_S04:EB,6,2027-08-09,A011,1
A040,C007,Construction,SEC:ALP:S01_S02:EB,SEC:ALP:S03_S04:EB,6,2027-08-30,,1
A041,C003,Renewal,SEC:ALP:S02_S03:WB,SEC:ALP:S02_S03:WB,1,2027-08-30,A011,1
A042,C005,Renewal,SEC:BET:S17_S18:WB,SEC:BET:S17_S18:WB,2,2028-01-31,A018,2
A043,C001,Construction,SEC:BET:S17_S18:WB,SEC:BET:S17_S18:WB,2,2028-01-24,,1
A044,C007,Construction,SEC:ALP:S03_S04:EB,SEC:ALP:S04_H01:EB,1,2027-10-11,A002,2
A045,C007,Construction,SEC:ALP:S03_S04:EB,SEC:ALP:S04_H01:EB,1,2027-10-18,,1
A046,C009,Renewal,SEC:ALP:S06_S07:WB,SEC:ALP:S07_S08:WB,6,2027-07-19,A025,2
A047,C014,Construction,SEC:BET:S11_S12:WB,SEC:BET:S12_S13:WB,1,2027-10-04,A040,2
A048,C007,Construction,SEC:BET:S11_S12:WB,SEC:BET:S12_S13:WB,1,2027-09-27,A040,1
A049,C001,Construction,SEC:BET:S11_S12:WB,SEC:BET:S12_S13:WB,1,2027-09-20,A040,2
A050,C005,Renewal,SEC:BET:S12_S13:EB,SEC:BET:S13_S14:EB,2,2027-09-27,A046,2
A051,C007,Construction,SEC:BET:S12_S13:EB,SEC:BET:S13_S14:EB,2,2027-09-06,A046,1
A052,C012,Renewal,SEC:ALP:S02_S03:EB,SEC:ALP:S04_H01:EB,5,2027-07-12,A025,1
A053,C007,Construction,SEC:ALP:S02_S03:EB,SEC:ALP:S04_H01:EB,5,2027-06-21,A025,1
A054,C007,Construction,SEC:ALP:S02_S03:EB,SEC:ALP:S04_H01:EB,5,2027-07-05,A025,1
A055,C014,Construction,SEC:BET:H01_H02:WB,SEC:BET:S15_S16:WB,2,2027-09-20,A046,1
A056,C004,Renewal,SEC:BET:H01_H02:WB,SEC:BET:H02_S15:WB,2,2027-12-27,A010,2
A057,C008,Renewal,SEC:BET:S16_S17:EB,SEC:BET:S17_S18:EB,2,2027-10-18,A045,2
A058,C008,Renewal,SEC:BET:S16_S17:EB,SEC:BET:S17_S18:EB,2,2027-10-25,A045,3
A059,C007,Construction,SEC:BET:S16_S17:EB,SEC:BET:S17_S18:EB,2,2027-11-01,A045,2
A060,C004,Renewal,SEC:ALP:S01_S02:EB,SEC:ALP:S02_S03:EB,3,2028-01-03,,1
