activity_id,contract_number,activity_type,start_location_id,end_location_id,total_accesses,planned_start_date,predecessor_activity_id,activity_priority
A028,C001,Construction,SEC:ALP:H01_H02:EB,SEC:ALP:H01_H02:EB,5,2027-12-06,A003,2
A029,C010,Construction,SEC:BET:S14_H01:WB,SEC:BET:H01_H02:WB,2,2027-10-11,,2
A030,C009,Renewal,SEC:BET:S11_S12:EB,SEC:BET:S11_S12:EB,5,2027-11-29,,3
A031,C009,Renewal,SEC:BET:S11_S12:WB,SEC:BET:S12_S13:WB,3,2027-07-19,,2
A032,C009,Renewal,SEC:ALP:S05_S06:WB,SEC:ALP:S05_S06:WB,2,2027-12-27,,1
A033,C007,Construction,SEC:BET:S12_S13:WB,SEC:BET:S13_S14:WB,6,2027-07-26,A031,1
A034,C004,Renewal,SEC:BET:S13_S14:WB,SEC:BET:S13_S14:WB,6,2027-08-09,,3
A035,C006,Construction,SEC:BET:S13_S14:WB,SEC:BET:S13_S14:WB,6,2027-08-09,,2
A036,C007,Construction,SEC:BET:S12_S13:WB,SEC:BET:S13_S14:WB,6,2027-07-26,,2
A037,C007,Construction,SEC:ALP:H02_S05:WB,SEC:ALP:S05_S06:WB,6,2027-09-27,,3
A038,C007,Construction,SEC:ALP:H02_S05:WB,SEC:ALP:H02_S05:WB,6,2027-09-27,A036,3
A039,C005,Renewal,SEC:ALP:S05_S06:EB,SEC:ALP:S05_S06:EB,6,2027-08-09,,1
A040,C005,Renewal,SEC:ALP:S02_S03:EB,SEC:ALP:S04_H01:EB,3,2027-11-22,,1
A041,C003,Renewal,SEC:ALP:S02_S03:EB,SEC:ALP:S04_H01:EB,3,2027-12-13,,3
A042,C005,Renewal,SEC:ALP:S02_S03:EB,SEC:ALP:S03_S04:EB,4,2027-08-02,,3
A043,C010,Construction,SEC:BET:S15_S16:WB,SEC:BET:S15_S16:WB,4,2027-07-19,,2
A044,C002,Construction,SEC:BET:S15_S16:WB,SEC:BET:S15_S16:WB,4,2027-07-19,,1
A045,C006,Construction,SEC:BET:S15_S16:WB,SEC:BET:S16_S17:WB,4,2027-07-19,,3
A046,C010,Construction,SEC:ALP:H01_H02:EB,SEC:ALP:H02_S05:EB,5,2027-10-11,,3
A047,C005,Renewal,SEC:ALP:H02_S05:EB,SEC:ALP:H02_S05:EB,5,2027-09-20,,2
A048,C005,Renewal,SEC:ALP:H01_H02:EB,SEC:ALP:H02_S05:EB,5,2027-10-11,,1
A049,C006,Construction,SEC:ALP:H02_S05:EB,SEC:ALP:H02_S05:EB,5,2027-09-27,,3
A050,C009,Renewal,SEC:ALP:S05_S06:WB,SEC:ALP:S06_S07:WB,4,2027-11-29,,3
A051,C003,Renewal,SEC:BET:S13_S14:EB,SEC:BET:S13_S14:EB,2,2027-11-15,,1
A052,C009,Renewal,SEC:ALP:H02_S05:WB,SEC:ALP:S06_S07:WB,1,2028-01-31,,1
A053,C004,Renewal,SEC:BET:S13_S14:WB,SEC:BET:H01_H02:WB,3,2027-10-04,,2
A054,C005,Renewal,SEC:BET:S14_H01:WB,SEC:BET:S14_H01:WB,3,2027-10-25,,1
A055,C005,Renewal,SEC:BET:S13_S14:WB,SEC:BET:S14_H01:WB,3,2027-10-11,,2
A056,C004,Renewal,SEC:BET:H02_S15:EB,SEC:BET:S16_S17:EB,2,2027-09-27,,1
A057,C002,Construction,SEC:BET:S15_S16:EB,SEC:BET:S16_S17:EB,2,2027-09-13,,2
A058,C003,Renewal,SEC:ALP:S07_S08:WB,SEC:ALP:S07_S08:WB,1,2028-01-17,,1
A059,C003,Renewal,SEC:ALP:S06_S07:WB,SEC:ALP:S07_S08:WB,5,2027-12-13,,3
A060,C002,Construction,SEC:ALP:S05_S06:WB,SEC:ALP:S07_S08:WB,5,2027-12-20,,2
A061,C006,Construction,SEC:ALP:S06_S07:WB,SEC:ALP:S06_S07:WB,5,2027-12-06,,1
A062,C005,Renewal,SEC:ALP:S05_S06:WB,SEC:ALP:S06_S07:WB,5,2027-12-13,,1
A063,C009,Renewal,SEC:BET:S13_S14:WB,SEC:BET:H01_H02:WB,3,2027-12-06,,1
A064,C007,Construction,SEC:BET:S11_S12:WB,SEC:BET:S11_S12:WB,2,2027-08-16,,3
A065,C002,Construction,SEC:BET:S11_S12:WB,SEC:BET:S12_S13:WB,2,2027-08-23,,1
A066,C003,Renewal,SEC:BET:S11_S12:WB,SEC:BET:S11_S12:WB,2,2027-08-23,,2
A067,C005,Renewal,SEC:BET:H01_H02:EB,SEC:BET:S15_S16:EB,5,2027-11-22,,2
A068,C010,Construction,SEC:BET:S13_S14:EB,SEC:BET:H01_H02:EB,1,2027-11-01,,2
A069,C006,Construction,SEC:BET:S14_H01:EB,SEC:BET:S14_H01:EB,1,2027-10-11,,2
A070,C006,Construction,SEC:BET:S13_S14:EB,SEC:BET:S14_H01:EB,1,2027-11-01,,2
A071,C006,Construction,SEC:ALP:S03_S04:WB,SEC:ALP:S03_S04:WB,1,2027-08-16,,3
A072,C003,Renewal,SEC:ALP:S02_S03:WB,SEC:ALP:S03_S04:WB,1,2027-08-23,,2
