activity_id,contract_number,activity_type,start_location_id,end_location_id,total_accesses,planned_start_date,predecessor_activity_id,activity_priority
A054,C005,Renewal,SEC:ALP:S04_H01:EB,SEC:ALP:H02_S05:EB,5,2027-10-25,,3
A055,C001,Renewal,SEC:ALP:S04_H01:EB,SEC:ALP:H01_H02:EB,4,2027-11-08,,1
A056,C007,Construction,SEC:BET:H01_H02:WB,SEC:BET:H01_H02:WB,7,2027-09-06,,2
A057,C002,Renewal,SEC:BET:H01_H02:WB,SEC:BET:H01_H02:WB,7,2027-09-13,,3
A058,C015,Renewal,SEC:BET:H01_H02:EB,SEC:BET:H01_H02:EB,6,2027-11-01,A048,2
A059,C003,Renewal,SEC:BET:S14_H01:EB,SEC:BET:H01_H02:EB,5,2027-10-18,,3
A060,C007,Construction,SEC:BET:H01_H02:EB,SEC:BET:H01_H02:EB,5,2027-10-25,,1
A061,C010,Construction,SEC:BET:S14_H01:EB,SEC:BET:H02_S15:EB,2,2027-10-25,,1
A062,C007,Construction,SEC:BET:H01_H02:EB,SEC:BET:H01_H02:EB,2,2027-11-08,,1
A063,C002,Renewal,SEC:BET:H01_H02:EB,SEC:BET:H01_H02:EB,2,2027-10-18,,2
A064,C002,Renewal,SEC:BET:S14_H01:EB,SEC:BET:H01_H02:EB,2,2027-10-18,,1
A065,C009,Renewal,SEC:BET:H01_H02:EB,SEC:BET:H01_H02:EB,5,2027-08-23,,1
A066,C001,Renewal,SEC:BET:S14_H01:EB,SEC:BET:H01_H02:EB,4,2027-08-23,,1
A067,C011,Renewal,SEC:BET:S14_H01:EB,SEC:BET:H02_S15:EB,6,2027-09-06,,3
A068,C014,Renewal,SEC:BET:H01_H02:EB,SEC:BET:H01_H02:EB,5,2027-09-06,,3
A069,C002,Renewal,SEC:BET:H01_H02:EB,SEC:BET:H02_S15:EB,7,2027-10-04,,2
A070,C001,Renewal,SEC:BET:H01_H02:EB,SEC:BET:H01_H02:EB,7,2027-10-04,,1
A071,C005,Renewal,SEC:BET:S14_H01:EB,SEC:BET:H02_S15:EB,6,2027-09-20,,3
A072,C004,Construction,SEC:BET:H01_H02:EB,SEC:BET:H01_H02:EB,6,2027-09-06,,1
