activity_id,access_seq,week,eclo,access_night
A072,6,16,0,2
A073,1,36,0,1
A073,2,37,0,1
A073,3,38,0,1
A073,4,39,0,1
A074,1,36,0,2
A074,2,37,0,1
A074,3,38,0,1
A074,4,39,0,1
A075,1,21,1,1
A075,2,23,0,1
A075,3,24,0,1
A076,1,33,0,1
A076,2,34,0,1
A076,3,35,0,1
A076,4,37,0,1
A076,5,38,0,1
A077,1,33,0,1
A077,2,34,0,1
A077,3,35,0,1
A077,4,37,0,1
A077,5,38,0,1
A078,1,33,0,1
A078,2,34,0,1
A078,3,35,0,1
A078,4,37,0,1
A078,5,38,0,1
A079,1,33,0,2
A079,2,34,0,2
A079,3,35,0,2
A079,4,37,0,2
A079,5,38,0,2
A080,1,18,0,2
A080,2,20,0,2
A081,1,18,0,2
A081,2,20,0,3
A082,1,18,0,2
A082,2,20,0,1
A083,1,18,0,2
A083,2,20,0,3
A084,1,16,0,1
A084,2,18,0,1
A085,1,9,0,1
A085,2,10,0,1
A085,3,11,0,1
A085,4,14,0,1
A086,1,9,0,2
A086,2,10,0,1
A086,3,11,0,2
A086,4,14,0,1
A087,1,11,0,2
A087,2,12,0,2
A088,1,17,0,2
A088,2,18,0,2
A088,3,19,0,3
A088,4,20,1,3
A089,1,16,0,1
A090,1,16,0,2
A091,1,16,0,3
A092,1,37,0,1
A093,1,21,1,2
A094,1,21,1,1
A095,1,21,1,1
A096,1,39,0,1
A096,2,40,0,1
A097,1,13,0,1
A097,2,14,0,1
A098,1,13,0,2
A098,2,14,0,2
A099,1,13,0,1
A099,2,14,0,1
A100,1,13,0,1
A100,2,14,0,1
A101,1,14,0,1
A101,2,15,0,1
A101,3,16,0,2
A101,4,19,0,1
A101,5,20,0,1
A101,6,21,1,1
A102,1,14,0,2
A102,2,15,0,2
A102,3,16,0,1
A102,4,19,0,2
A102,5,20,0,2
A102,6,21,1,1
A103,1,14,0,2
A103,2,15,0,1
A103,3,16,0,2
A103,4,19,0,2
A103,5,20,0,2
A103,6,21,1,2
A104,1,6,0,2
A104,2,7,0,1
A104,3,8,0,1
A105,1,22,0,1
A105,2,23,0,1
A105,3,24,0,1
A106,1,25,0,1
A106,2,26,0,1
A106,3,28,0,1
A106,4,29,0,1
A106,5,30,0,1
A106,6,32,0,1
A107,1,25,0,1
A107,2,26,0,1
A107,3,28,0,1
A107,4,29,0,1
A107,5,30,0,1
A107,6,32,0,1
A108,1,25,0,1
A108,2,26,0,1
A108,3,28,0,1
A108,4,29,0,1
A108,5,30,0,1
A108,6,32,0,1
