activity_id,contract_number,activity_type,start_location_id,end_location_id,total_accesses,planned_start_date,predecessor_activity_id,activity_priority
A035,C005,Renewal,SEC:ALP:H01_H02:WB,SEC:ALP:H01_H02:WB,5,2027-08-23,A009,1
A036,C003,Construction,SEC:BET:S14_H01:EB,SEC:BET:H02_S15:EB,5,2027-08-30,,1
A037,C009,Renewal,SEC:BET:S14_H01:EB,SEC:BET:H02_S15:EB,5,2027-08-30,,2
A038,C014,Construction,SEC:BET:S14_H01:EB,SEC:BET:H02_S15:EB,5,2027-08-30,,1
A039,C009,Renewal,SEC:BET:S14_H01:EB,SEC:BET:H02_S15:EB,5,2027-08-16,,3
A040,C001,Renewal,SEC:ALP:H01_H02:EB,SEC:ALP:H02_S05:EB,3,2027-10-25,,2
A041,C009,Renewal,SEC:ALP:H01_H02:EB,SEC:ALP:H02_S05:EB,3,2027-10-25,,1
A042,C002,Renewal,SEC:ALP:H01_H02:EB,SEC:ALP:H02_S05:EB,3,2027-11-01,A002,3
A043,C001,Renewal,SEC:ALP:S04_H01:EB,SEC:ALP:H02_S05:EB,5,2027-09-20,,3
A044,C009,Renewal,SEC:BET:S14_H01:EB,SEC:BET:H01_H02:EB,5,2027-09-13,,1
A045,C009,Renewal,SEC:BET:S14_H01:EB,SEC:BET:H01_H02:EB,5,2027-09-13,,1
A046,C004,Construction,SEC:ALP:S04_H01:EB,SEC:ALP:H02_S05:EB,3,2027-09-20,A025,2
A047,C013,Renewal,SEC:ALP:S04_H01:EB,SEC:ALP:H02_S05:EB,3,2027-09-13,,1
A048,C010,Construction,SEC:ALP:S04_H01:EB,SEC:ALP:H02_S05:EB,3,2027-08-30,A025,3
A049,C009,Renewal,SEC:ALP:S04_H01:EB,SEC:ALP:H02_S05:EB,3,2027-09-13,A025,2
A050,C015,Renewal,SEC:BET:H01_H02:EB,SEC:BET:H02_S15:EB,1,2027-09-20,A025,3
A051,C002,Renewal,SEC:BET:H01_H02:EB,SEC:BET:H02_S15:EB,1,2027-09-20,A025,2
A052,C002,Renewal,SEC:BET:H01_H02:EB,SEC:BET:H02_S15:EB,1,2027-09-20,,2
A053,C001,Renewal,SEC:ALP:S04_H01:WB,SEC:ALP:H01_H02:WB,4,2027-08-16,,2
A054,C009,Renewal,SEC:ALP:S04_H01:WB,SEC:ALP:H01_H02:WB,4,2027-08-23,,2
A055,C009,Renewal,SEC:ALP:S04_H01:WB,SEC:ALP:H01_H02:WB,4,2027-08-16,,3
A056,C002,Renewal,SEC:ALP:S04_H01:WB,SEC:ALP:H01_H02:WB,4,2027-08-16,,3
A057,C005,Renewal,SEC:ALP:H01_H02:EB,SEC:ALP:H02_S05:EB,4,2027-08-16,,1
A058,C002,Renewal,SEC:ALP:H01_H02:EB,SEC:ALP:H02_S05:EB,4,2027-08-16,,1
A059,C002,Renewal,SEC:ALP:H01_H02:EB,SEC:ALP:H02_S05:EB,4,2027-08-16,,2
A060,C001,Renewal,SEC:ALP:S04_H01:EB,SEC:ALP:H02_S05:EB,3,2027-10-25,,1
A061,C014,Construction,SEC:ALP:S04_H01:EB,SEC:ALP:H02_S05:EB,3,2027-11-01,,3
A062,C010,Construction,SEC:ALP:S04_H01:EB,SEC:ALP:H02_S05:EB,3,2027-11-01,,3
A063,C001,Renewal,SEC:BET:H01_H02:EB,SEC:BET:H02_S15:EB,2,2027-08-16,,2
A064,C012,Construction,SEC:BET:H01_H02:EB,SEC:BET:H02_S15:EB,2,2027-08-23,,1
A065,C014,Construction,SEC:BET:H01_H02:EB,SEC:BET:H02_S15:EB,2,2027-08-16,,2
A066,C003,Construction,SEC:ALP:H01_H02:EB,SEC:ALP:H02_S05:EB,2,2027-09-27,,2
A067,C003,Construction,SEC:BET:S14_H01:EB,SEC:BET:H01_H02:EB,1,2027-11-08,A024,1
A068,C009,Renewal,SEC:BET:S14_H01:EB,SEC:BET:H01_H02:EB,1,2027-11-08,,2
A069,C005,Renewal,SEC:BET:S14_H01:EB,SEC:BET:H01_H02:EB,1,2027-11-01,,3
A070,C007,Renewal,SEC:BET:H01_H02:EB,SEC:BET:H02_S15:EB,1,2027-08-16,,3
A071,C003,Construction,SEC:BET:H01_H02:WB,SEC:BET:H02_S15:WB,1,2027-09-13,A039,2
A072,C002,Renewal,SEC:BET:H01_H02:WB,SEC:BET:H02_S15:WB,1,2027-09-20,,1
