activity_id,contract_number,activity_type,start_location_id,end_location_id,total_accesses,planned_start_date,predecessor_activity_id,activity_priority
A049,C006,Renewal,SEC:ALP:S01_S02:EB,SEC:ALP:S01_S02:EB,4,2028-01-03,,1
A050,C002,Renewal,SEC:ALP:S06_S07:EB,SEC:ALP:S07_S08:EB,1,2027-06-21,A040,3
A051,C012,Renewal,SEC:ALP:S05_S06:EB,SEC:ALP:S07_S08:EB,1,2027-06-28,,2
A052,C006,Renewal,SEC:BET:S15_S16:WB,SEC:BET:S15_S16:WB,3,2027-09-20,A028,3
A053,C014,Construction,SEC:BET:S15_S16:WB,SEC:BET:S15_S16:WB,3,2027-10-04,A028,3
A054,C015,Renewal,SEC:ALP:S03_S04:EB,SEC:ALP:H01_H02:EB,1,2027-07-19,,2
A055,C009,Construction,SEC:ALP:S04_H01:EB,SEC:ALP:H01_H02:EB,1,2027-07-26,A013,2
A056,C001,Construction,SEC:BET:H02_S15:EB,SEC:BET:S15_S16:EB,6,2027-07-26,,3
A057,C004,Construction,SEC:BET:H02_S15:EB,SEC:BET:S16_S17:EB,6,2027-08-16,A055,3
A058,C006,Renewal,SEC:ALP:H01_H02:EB,SEC:ALP:S05_S06:EB,5,2027-10-04,A028,1
A059,C008,Construction,SEC:ALP:H02_S05:EB,SEC:ALP:S06_S07:EB,6,2027-12-13,A022,3
A060,C006,Renewal,SEC:ALP:H02_S05:EB,SEC:ALP:S05_S06:EB,6,2027-12-06,,3
