activity_id,contract_number,activity_type,start_location_id,end_location_id,total_accesses,planned_start_date,predecessor_activity_id,activity_priority
A040,C015,Construction,SEC:ALP:S04_H01:WB,SEC:ALP:H02_S05:WB,5,2027-08-09,,1
A041,C003,Renewal,SEC:ALP:S04_H01:WB,SEC:ALP:H02_S05:WB,3,2027-07-12,,2
A042,C010,Construction,SEC:ALP:S04_H01:WB,SEC:ALP:H02_S05:WB,7,2027-06-21,A027,2
A043,C004,Renewal,SEC:ALP:S04_H01:WB,SEC:ALP:H01_H02:WB,6,2027-06-28,,2
A044,C009,Construction,SEC:ALP:H01_H02:WB,SEC:ALP:H01_H02:WB,7,2027-06-21,,1
A045,C016,Renewal,SEC:ALP:S04_H01:WB,SEC:ALP:H01_H02:WB,1,2027-05-17,,3
A046,C012,Renewal,SEC:ALP:H01_H02:WB,SEC:ALP:H02_S05:WB,1,2027-05-31,,1
A047,C007,Renewal,SEC:ALP:H01_H02:WB,SEC:ALP:H01_H02:WB,1,2027-05-24,A009,3
A048,C014,Renewal,SEC:BET:H01_H02:WB,SEC:BET:H01_H02:WB,3,2027-07-05,,2
A049,C006,Construction,SEC:ALP:S04_H01:EB,SEC:ALP:H01_H02:EB,2,2027-08-16,,2
A050,C004,Renewal,SEC:ALP:H01_H02:EB,SEC:ALP:H01_H02:EB,2,2027-08-09,,1
A051,C004,Renewal,SEC:ALP:H01_H02:EB,SEC:ALP:H02_S05:EB,5,2027-08-02,,2
A052,C009,Construction,SEC:ALP:S04_H01:EB,SEC:ALP:H01_H02:EB,5,2027-07-19,A048,1
A053,C005,Construction,SEC:ALP:S04_H01:EB,SEC:ALP:H02_S05:EB,5,2027-07-26,,1
A054,C013,Construction,SEC:ALP:S04_H01:WB,SEC:ALP:H01_H02:WB,4,2027-05-03,,3
A055,C011,Renewal,SEC:ALP:H01_H02:EB,SEC:ALP:H02_S05:EB,4,2027-08-16,,1
A056,C015,Construction,SEC:ALP:H01_H02:EB,SEC:ALP:H01_H02:EB,4,2027-08-02,,1
A057,C007,Renewal,SEC:ALP:H01_H02:EB,SEC:ALP:H02_S05:EB,4,2027-08-16,A041,2
A058,C006,Construction,SEC:ALP:S04_H01:EB,SEC:ALP:H01_H02:EB,4,2027-07-26,,2
A059,C003,Renewal,SEC:ALP:H01_H02:WB,SEC:ALP:H01_H02:WB,5,2027-06-28,,1
A060,C005,Construction,SEC:ALP:S04_H01:WB,SEC:ALP:H02_S05:WB,5,2027-06-28,,1
