activity_id,contract_number,activity_type,start_location_id,end_location_id,total_accesses,planned_start_date,predecessor_activity_id,activity_priority
A032,C010,Renewal,SEC:BET:H02_S15:EB,SEC:BET:H02_S15:EB,1,2027-04-19,A023,2
A033,C016,Renewal,SEC:BET:H02_S15:EB,SEC:BET:S15_S16:EB,1,2027-04-26,,3
A034,C006,Renewal,SEC:ALP:S02_S03:WB,SEC:ALP:S02_S03:WB,1,2027-08-30,,3
A035,C005,Renewal,SEC:ALP:S01_S02:WB,SEC:ALP:S03_S04:WB,1,2027-08-23,,1
A036,C007,Construction,SEC:ALP:S01_S02:WB,SEC:ALP:S02_S03:WB,1,2027-09-13,,1
A037,C011,Renewal,SEC:ALP:S01_S02:EB,SEC:ALP:S02_S03:EB,6,2027-03-08,,3
A038,C009,Construction,SEC:BET:S13_S14:WB,SEC:BET:S14_H01:WB,5,2027-04-12,,2
A039,C007,Construction,SEC:BET:S14_H01:WB,SEC:BET:S14_H01:WB,5,2027-04-26,,2
A040,C015,Renewal,SEC:BET:S14_H01:WB,SEC:BET:H01_H02:WB,3,2027-04-26,,3
A041,C011,Renewal,SEC:ALP:S01_S02:EB,SEC:ALP:S02_S03:EB,1,2027-08-16,A028,1
A042,C014,Renewal,SEC:ALP:S01_S02:EB,SEC:ALP:S01_S02:EB,1,2027-08-09,,2
A043,C010,Renewal,SEC:ALP:S01_S02:EB,SEC:ALP:S02_S03:EB,1,2027-08-23,,3
A044,C001,Construction,SEC:ALP:S01_S02:EB,SEC:ALP:S02_S03:EB,1,2027-08-02,,3
A045,C014,Renewal,SEC:BET:S16_S17:WB,SEC:BET:S16_S17:WB,5,2027-05-24,,2
A046,C007,Construction,SEC:BET:S15_S16:WB,SEC:BET:S16_S17:WB,5,2027-05-17,,1
A047,C016,Renewal,SEC:BET:S16_S17:EB,SEC:BET:S16_S17:EB,6,2027-07-26,,3
A048,C006,Renewal,SEC:BET:S15_S16:EB,SEC:BET:S17_S18:EB,6,2027-07-26,,3
A049,C005,Renewal,SEC:BET:S16_S17:EB,SEC:BET:S17_S18:EB,6,2027-07-12,,2
A050,C005,Renewal,SEC:BET:S16_S17:EB,SEC:BET:S17_S18:EB,6,2027-07-12,A024,3
A051,C003,Renewal,SEC:BET:S13_S14:WB,SEC:BET:S14_H01:WB,2,2027-08-09,,2
A052,C004,Construction,SEC:BET:S13_S14:WB,SEC:BET:S14_H01:WB,5,2027-03-01,,1
A053,C010,Renewal,SEC:BET:S14_H01:WB,SEC:BET:S14_H01:WB,5,2027-03-15,,2
A054,C013,Renewal,SEC:BET:S13_S14:WB,SEC:BET:H01_H02:WB,5,2027-03-08,,2
