activity_id,contract_number,activity_type,start_location_id,end_location_id,total_accesses,planned_start_date,predecessor_activity_id,activity_priority
A036,C016,Renewal,SEC:ALP:S04_H01:WB,SEC:ALP:H01_H02:WB,2,2027-06-14,,2
A037,C013,Renewal,SEC:ALP:H01_H02:EB,SEC:ALP:H01_H02:EB,2,2027-03-29,,1
A038,C004,Construction,SEC:BET:H01_H02:EB,SEC:BET:H01_H02:EB,6,2027-08-30,A022,1
A039,C009,Renewal,SEC:BET:H01_H02:EB,SEC:BET:H01_H02:EB,6,2027-08-30,,3
A040,C011,Construction,SEC:BET:H01_H02:EB,SEC:BET:H02_S15:EB,4,2027-05-24,,3
A041,C007,Construction,SEC:BET:H01_H02:EB,SEC:BET:H02_S15:EB,4,2027-05-10,,1
A042,C007,Construction,SEC:BET:H01_H02:EB,SEC:BET:H02_S15:EB,4,2027-05-10,,1
A043,C003,Renewal,SEC:ALP:S04_H01:EB,SEC:ALP:H01_H02:EB,2,2027-04-26,,2
A044,C001,Construction,SEC:ALP:S04_H01:EB,SEC:ALP:H01_H02:EB,2,2027-04-05,,2
A045,C002,Renewal,SEC:ALP:S04_H01:EB,SEC:ALP:H01_H02:EB,2,2027-04-05,,3
A046,C004,Construction,SEC:BET:S14_H01:EB,SEC:BET:H02_S15:EB,1,2027-09-06,,2
A047,C008,Renewal,SEC:BET:S14_H01:EB,SEC:BET:H02_S15:EB,1,2027-09-06,,3
A048,C001,Construction,SEC:BET:S14_H01:EB,SEC:BET:H02_S15:EB,1,2027-09-06,,3
A049,C009,Renewal,SEC:BET:S14_H01:EB,SEC:BET:H02_S15:EB,1,2027-09-06,,1
A050,C013,Renewal,SEC:ALP:S04_H01:WB,SEC:ALP:H02_S05:WB,1,2027-05-31,A027,1
A051,C011,Construction,SEC:BET:S14_H01:EB,SEC:BET:H01_H02:EB,1,2027-04-12,,3
A052,C013,Renewal,SEC:ALP:S04_H01:EB,SEC:ALP:H01_H02:EB,4,2027-08-16,,2
A053,C017,Renewal,SEC:BET:S14_H01:EB,SEC:BET:H01_H02:EB,4,2027-03-29,,1
A054,C013,Renewal,SEC:BET:H01_H02:EB,SEC:BET:H02_S15:EB,2,2027-05-10,,3
A055,C003,Renewal,SEC:ALP:S04_H01:EB,SEC:ALP:H02_S05:EB,4,2027-06-14,,3
A056,C009,Renewal,SEC:ALP:S04_H01:EB,SEC:ALP:H02_S05:EB,4,2027-06-14,,1
A057,C006,Renewal,SEC:ALP:S04_H01:EB,SEC:ALP:H02_S05:EB,4,2027-06-21,,3
A058,C007,Construction,SEC:ALP:S04_H01:EB,SEC:ALP:H02_S05:EB,4,2027-06-21,,3
A059,C011,Construction,SEC:BET:H01_H02:EB,SEC:BET:H01_H02:EB,3,2027-04-12,,1
A060,C001,Construction,SEC:BET:S14_H01:EB,SEC:BET:H02_S15:EB,5,2027-07-12,,3
