activity_id,contract_number,activity_type,start_location_id,end_location_id,total_accesses,planned_start_date,predecessor_activity_id,activity_priority
A039,C011,Construction,SEC:ALP:S07_S08:WB,SEC:ALP:S07_S08:WB,5,2027-12-13,A003,2
A040,C015,Renewal,SEC:ALP:H02_S05:EB,SEC:ALP:S05_S06:EB,6,2027-07-12,,2
A041,C010,Construction,SEC:ALP:H02_S05:EB,SEC:ALP:S05_S06:EB,6,2027-07-26,,2
A042,C008,Renewal,SEC:ALP:S05_S06:EB,SEC:ALP:S06_S07:EB,6,2027-07-12,,2
A043,C011,Construction,SEC:BET:H01_H02:WB,SEC:BET:H02_S15:WB,6,2027-07-05,,2
A044,C009,Renewal,SEC:ALP:S01_S02:EB,SEC:ALP:S02_S03:EB,3,2027-10-04,,2
A045,C002,Renewal,SEC:ALP:S02_S03:EB,SEC:ALP:S03_S04:EB,3,2027-09-27,,3
A046,C014,Renewal,SEC:BET:S11_S12:WB,SEC:BET:S12_S13:WB,5,2027-07-19,,2
A047,C002,Renewal,SEC:BET:S11_S12:WB,SEC:BET:S13_S14:WB,5,2027-07-26,,3
A048,C014,Renewal,SEC:BET:S12_S13:WB,SEC:BET:S12_S13:WB,5,2027-08-02,,2
A049,C009,Renewal,SEC:BET:H02_S15:EB,SEC:BET:S15_S16:EB,3,2027-06-28,,3
A050,C011,Construction,SEC:ALP:S06_S07:WB,SEC:ALP:S07_S08:WB,1,2027-11-15,,3
A051,C008,Renewal,SEC:BET:S16_S17:EB,SEC:BET:S17_S18:EB,1,2028-01-31,A039,1
A052,C012,Renewal,SEC:ALP:S04_H01:WB,SEC:ALP:H01_H02:WB,3,2027-09-13,A019,3
A053,C015,Renewal,SEC:ALP:S03_S04:EB,SEC:ALP:S04_H01:EB,6,2027-11-08,A050,2
A054,C002,Renewal,SEC:ALP:S03_S04:EB,SEC:ALP:S04_H01:EB,6,2027-11-15,A050,3
A055,C005,Construction,SEC:ALP:S03_S04:EB,SEC:ALP:S03_S04:EB,3,2028-01-10,,1
A056,C005,Construction,SEC:BET:S15_S16:WB,SEC:BET:S16_S17:WB,4,2027-11-08,A007,3
A057,C001,Construction,SEC:BET:S16_S17:WB,SEC:BET:S17_S18:WB,4,2027-10-25,A007,3
A058,C009,Renewal,SEC:ALP:S01_S02:WB,SEC:ALP:S02_S03:WB,6,2027-08-30,A019,3
A059,C008,Renewal,SEC:BET:S15_S16:WB,SEC:BET:S15_S16:WB,4,2027-07-12,,2
A060,C002,Renewal,SEC:BET:H02_S15:WB,SEC:BET:S15_S16:WB,1,2027-10-18,A058,1
