activity_id,contract_number,activity_type,start_location_id,end_location_id,total_accesses,planned_start_date,predecessor_activity_id,activity_priority
A032,C017,Renewal,SEC:ALP:S06_S07:EB,SEC:ALP:S07_S08:EB,2,2027-09-13,,2
A033,C020,Construction,SEC:ALP:S06_S07:EB,SEC:ALP:S07_S08:EB,2,2027-09-13,,1
A034,C021,Construction,SEC:ALP:S06_S07:EB,SEC:ALP:S07_S08:EB,2,2027-09-13,,3
A035,C019,Renewal,SEC:BET:H01_H02:EB,SEC:BET:H02_S15:EB,1,2028-02-21,A003,1
A036,C010,Renewal,SEC:BET:H01_H02:EB,SEC:BET:H02_S15:EB,1,2028-02-14,A003,1
A037,C022,Renewal,SEC:BET:H01_H02:EB,SEC:BET:H02_S15:EB,1,2028-02-14,A003,3
A038,C014,Construction,SEC:BET:H02_S15:EB,SEC:BET:S17_S18:EB,2,2027-11-08,A028,3
A039,C023,Renewal,SEC:BET:S17_S18:EB,SEC:BET:S17_S18:EB,4,2027-11-15,A038,2
A040,C023,Renewal,SEC:BET:S15_S16:WB,SEC:BET:S17_S18:WB,2,2028-02-14,,3
A041,C023,Renewal,SEC:ALP:H02_S05:WB,SEC:ALP:S06_S07:WB,4,2027-12-06,A019,1
A042,C021,Construction,SEC:ALP:S04_H01:EB,SEC:ALP:H02_S05:EB,6,2027-12-13,,3
A043,C014,Construction,SEC:ALP:S01_S02:EB,SEC:ALP:S02_S03:EB,3,2028-03-27,,2
A044,C008,Construction,SEC:ALP:S01_S02:EB,SEC:ALP:S02_S03:EB,3,2028-04-03,,1
A045,C007,Renewal,SEC:ALP:S01_S02:EB,SEC:ALP:S02_S03:EB,3,2028-03-20,A020,3
A046,C002,Renewal,SEC:ALP:S01_S02:EB,SEC:ALP:S02_S03:EB,3,2028-04-03,,3
A047,C008,Construction,SEC:BET:S15_S16:EB,SEC:BET:S17_S18:EB,5,2028-01-10,,2
A048,C010,Renewal,SEC:BET:S15_S16:EB,SEC:BET:S17_S18:EB,5,2028-01-10,A041,3
A049,C019,Renewal,SEC:BET:S14_H01:WB,SEC:BET:H01_H02:WB,4,2027-09-13,,2
A050,C002,Renewal,SEC:BET:S14_H01:WB,SEC:BET:H01_H02:WB,4,2027-09-13,,1
A051,C012,Renewal,SEC:BET:S14_H01:WB,SEC:BET:H01_H02:WB,4,2027-09-13,,3
A052,C001,Construction,SEC:BET:S14_H01:WB,SEC:BET:H01_H02:WB,4,2027-09-13,,3
A053,C015,Construction,SEC:BET:S13_S14:EB,SEC:BET:S13_S14:EB,1,2027-11-01,A024,2
A054,C016,Construction,SEC:BET:S13_S14:EB,SEC:BET:S13_S14:EB,1,2027-11-08,,2
A055,C002,Renewal,SEC:BET:S13_S14:EB,SEC:BET:S13_S14:EB,1,2027-10-25,A024,3
A056,C021,Construction,SEC:BET:S11_S12:EB,SEC:BET:S14_H01:EB,3,2028-05-15,A005,3
A057,C021,Construction,SEC:BET:S11_S12:EB,SEC:BET:S14_H01:EB,3,2028-05-15,A005,2
A058,C009,Renewal,SEC:BET:S12_S13:WB,SEC:BET:H02_S15:WB,2,2027-11-22,A019,3
A059,C006,Renewal,SEC:BET:S12_S13:WB,SEC:BET:H02_S15:WB,2,2027-12-06,,3
A060,C009,Renewal,SEC:ALP:S03_S04:WB,SEC:ALP:H02_S05:WB,4,2027-12-20,,2
A061,C016,Construction,SEC:ALP:S03_S04:WB,SEC:ALP:H02_S05:WB,4,2027-12-20,A019,1
A062,C007,Renewal,SEC:ALP:S03_S04:WB,SEC:ALP:H02_S05:WB,4,2027-12-20,A019,3
A063,C015,Construction,SEC:ALP:S03_S04:WB,SEC:ALP:H02_S05:WB,4,2027-12-13,A019,2
A064,C011,Construction,SEC:BET:S16_S17:WB,SEC:BET:S17_S18:WB,2,2027-09-20,,2
A065,C001,Construction,SEC:BET:S16_S17:WB,SEC:BET:S17_S18:WB,2,2027-09-13,,1
A066,C019,Renewal,SEC:ALP:H01_H02:EB,SEC:ALP:H02_S05:EB,4,2028-04-17,A020,3
A067,C003,Renewal,SEC:ALP:H01_H02:EB,SEC:ALP:H02_S05:EB,4,2028-04-03,,1
A068,C001,Construction,SEC:ALP:H01_H02:EB,SEC:ALP:H02_S05:EB,4,2028-04-10,,3
A069,C009,Renewal,SEC:BET:S16_S17:EB,SEC:BET:S17_S18:EB,2,2028-01-31,,2
A070,C003,Renewal,SEC:BET:S16_S17:EB,SEC:BET:S17_S18:EB,2,2028-01-31,A048,1
A071,C010,Renewal,SEC:BET:S16_S17:EB,SEC:BET:S17_S18:EB,2,2028-02-07,A048,2
A072,C005,Construction,SEC:BET:S16_S17:EB,SEC:BET:S17_S18:EB,2,2028-01-31,A048,2
A073,C019,Renewal,SEC:ALP:S02_S03:EB,SEC:ALP:S02_S03:EB,5,2028-02-07,,3
A074,C022,Renewal,SEC:BET:S12_S13:EB,SEC:BET:S14_H01:EB,6,2028-02-07,A042,1
A075,C012,Renewal,SEC:BET:S12_S13:EB,SEC:BET:S14_H01:EB,6,2028-02-07,,2
A076,C022,Renewal,SEC:BET:S12_S13:EB,SEC:BET:S14_H01:EB,6,2028-02-07,A042,3
A077,C023,Renewal,SEC:ALP:S02_S03:EB,SEC:ALP:H02_S05:EB,1,2028-05-22,,3
A078,C023,Renewal,SEC:ALP:S03_S04:WB,SEC:ALP:H01_H02:WB,3,2027-10-18,A052,1
A079,C019,Renewal,SEC:ALP:H01_H02:WB,SEC:ALP:S05_S06:WB,6,2028-01-24,,3
A080,C019,Renewal,SEC:ALP:S01_S02:EB,SEC:ALP:S02_S03:EB,6,2028-03-13,,2
A081,C002,Renewal,SEC:ALP:S01_S02:EB,SEC:ALP:S02_S03:EB,6,2028-03-27,,2
A082,C012,Renewal,SEC:ALP:S01_S02:EB,SEC:ALP:S02_S03:EB,6,2028-03-13,A076,3
A083,C009,Renewal,SEC:BET:S12_S13:WB,SEC:BET:S13_S14:WB,2,2028-03-20,A073,3
A084,C012,Renewal,SEC:BET:S12_S13:WB,SEC:BET:S13_S14:WB,2,2028-03-27,,2
A085,C008,Construction,SEC:BET:S12_S13:WB,SEC:BET:S13_S14:WB,2,2028-03-13,A073,1
A086,C023,Renewal,SEC:ALP:H02_S05:WB,SEC:ALP:H02_S05:WB,2,2028-04-10,,2
A087,C023,Renewal,SEC:BET:H01_H02:WB,SEC:BET:S17_S18:WB,6,2027-11-29,A019,1
A088,C020,Construction,SEC:BET:S12_S13:WB,SEC:BET:H01_H02:WB,1,2028-03-06,A076,3
A089,C006,Renewal,SEC:BET:S12_S13:WB,SEC:BET:H01_H02:WB,1,2028-03-13,,1
A090,C008,Construction,SEC:BET:S12_S13:WB,SEC:BET:H01_H02:WB,1,2028-03-20,A076,1
A091,C022,Renewal,SEC:BET:S12_S13:WB,SEC:BET:H01_H02:WB,1,2028-03-13,,3
A092,C013,Construction,SEC:BET:H01_H02:EB,SEC:BET:S15_S16:EB,3,2028-03-13,A076,2
A093,C018,Renewal,SEC:BET:H01_H02:EB,SEC:BET:S15_S16:EB,3,2028-03-20,,3
A094,C016,Construction,SEC:BET:H01_H02:EB,SEC:BET:S15_S16:EB,3,2028-03-13,,2
A095,C018,Renewal,SEC:BET:H01_H02:EB,SEC:BET:S15_S16:EB,3,2028-03-27,,2
A096,C023,Renewal,SEC:ALP:S05_S06:EB,SEC:ALP:S07_S08:EB,3,2027-10-04,A052,2
A097,C007,Renewal,SEC:ALP:S05_S06:WB,SEC:ALP:S07_S08:WB,4,2028-03-20,,1
A098,C015,Construction,SEC:ALP:S05_S06:WB,SEC:ALP:S07_S08:WB,4,2028-03-20,A091,1
A099,C002,Renewal,SEC:ALP:S05_S06:WB,SEC:ALP:S07_S08:WB,4,2028-03-27,A091,1
A100,C023,Renewal,SEC:BET:S11_S12:WB,SEC:BET:S11_S12:WB,2,2027-10-04,,2
A101,C017,Renewal,SEC:BET:S11_S12:EB,SEC:BET:S13_S14:EB,5,2028-02-28,,2
A102,C015,Construction,SEC:BET:S11_S12:EB,SEC:BET:S13_S14:EB,5,2028-02-21,A079,2
A103,C017,Renewal,SEC:BET:S11_S12:EB,SEC:BET:S13_S14:EB,5,2028-02-21,A079,2
A104,C014,Construction,SEC:ALP:H02_S05:WB,SEC:ALP:S07_S08:WB,4,2027-12-27,,3
A105,C014,Construction,SEC:ALP:S05_S06:WB,SEC:ALP:S06_S07:WB,1,2027-12-27,A059,2
A106,C003,Renewal,SEC:ALP:S05_S06:WB,SEC:ALP:S06_S07:WB,1,2027-12-27,A059,1
A107,C019,Renewal,SEC:ALP:H02_S05:WB,SEC:ALP:S07_S08:WB,6,2028-03-20,A076,3
A108,C006,Renewal,SEC:ALP:H02_S05:WB,SEC:ALP:S07_S08:WB,6,2028-03-20,,2
