activity_id,contract_number,activity_type,start_location_id,end_location_id,total_accesses,planned_start_date,predecessor_activity_id,activity_priority
A032,C009,Renewal,SEC:BET:S14_H01:WB,SEC:BET:H01_H02:WB,6,2027-11-01,,3
A033,C001,Construction,SEC:BET:S14_H01:WB,SEC:BET:H01_H02:WB,6,2027-11-08,,1
A034,C002,Renewal,SEC:BET:S14_H01:WB,SEC:BET:H01_H02:WB,6,2027-10-25,,1
A035,C003,Construction,SEC:BET:S14_H01:WB,SEC:BET:H01_H02:WB,6,2027-10-25,A021,1
A036,C004,Construction,SEC:BET:H01_H02:EB,SEC:BET:H02_S15:EB,1,2027-07-19,,2
A037,C006,Renewal,SEC:BET:H01_H02:EB,SEC:BET:H02_S15:EB,1,2027-07-19,,2
A038,C009,Renewal,SEC:BET:S13_S14:EB,SEC:BET:S14_H01:EB,2,2027-12-27,,1
A039,C002,Renewal,SEC:BET:S13_S14:EB,SEC:BET:S14_H01:EB,2,2028-01-03,,2
A040,C003,Construction,SEC:BET:S13_S14:EB,SEC:BET:S14_H01:EB,2,2028-01-17,A029,1
A041,C003,Construction,SEC:BET:S13_S14:EB,SEC:BET:S14_H01:EB,2,2028-01-10,,3
A042,C003,Construction,SEC:ALP:S01_S02:EB,SEC:ALP:S01_S02:EB,2,2027-10-11,,3
A043,C003,Construction,SEC:ALP:S01_S02:EB,SEC:ALP:S01_S02:EB,2,2027-09-27,A024,3
A044,C009,Renewal,SEC:BET:S12_S13:EB,SEC:BET:S13_S14:EB,1,2027-07-19,,2
A045,C001,Construction,SEC:BET:S12_S13:EB,SEC:BET:S13_S14:EB,1,2027-07-19,,3
A046,C003,Construction,SEC:BET:S12_S13:EB,SEC:BET:S13_S14:EB,1,2027-07-19,,2
A047,C001,Construction,SEC:BET:S17_S18:EB,SEC:BET:S17_S18:EB,2,2027-10-25,,3
A048,C009,Renewal,SEC:BET:H01_H02:EB,SEC:BET:H02_S15:EB,4,2027-11-08,,1
A049,C006,Renewal,SEC:BET:H01_H02:EB,SEC:BET:H02_S15:EB,4,2027-11-29,,1
A050,C008,Renewal,SEC:BET:H01_H02:EB,SEC:BET:H02_S15:EB,4,2027-11-22,,2
A051,C006,Renewal,SEC:BET:H01_H02:EB,SEC:BET:H02_S15:EB,4,2027-11-08,,1
A052,C009,Renewal,SEC:ALP:S04_H01:WB,SEC:ALP:S04_H01:WB,2,2028-01-10,,3
A053,C006,Renewal,SEC:ALP:S04_H01:WB,SEC:ALP:S04_H01:WB,2,2028-01-03,,3
A054,C003,Construction,SEC:ALP:S04_H01:WB,SEC:ALP:S04_H01:WB,2,2028-01-03,,1
A055,C009,Renewal,SEC:ALP:S07_S08:EB,SEC:ALP:S07_S08:EB,1,2027-12-27,,3
A056,C007,Construction,SEC:ALP:S04_H01:EB,SEC:ALP:H01_H02:EB,3,2027-07-26,,2
A057,C003,Construction,SEC:ALP:S04_H01:EB,SEC:ALP:H01_H02:EB,3,2027-08-09,,3
A058,C008,Renewal,SEC:ALP:S04_H01:EB,SEC:ALP:H01_H02:EB,3,2027-07-26,,2
A059,C005,Renewal,SEC:BET:S13_S14:EB,SEC:BET:S14_H01:EB,4,2027-11-22,,1
A060,C003,Construction,SEC:BET:S13_S14:EB,SEC:BET:S14_H01:EB,4,2027-11-22,,3
A061,C001,Construction,SEC:BET:S13_S14:EB,SEC:BET:S14_H01:EB,4,2027-11-01,A047,1
A062,C003,Construction,SEC:BET:S13_S14:EB,SEC:BET:S13_S14:EB,1,2027-10-11,,3
A063,C006,Renewal,SEC:BET:S13_S14:EB,SEC:BET:S13_S14:EB,1,2027-11-01,A043,3
A064,C004,Construction,SEC:BET:H01_H02:WB,SEC:BET:H01_H02:WB,4,2028-01-17,,1
A065,C003,Construction,SEC:BET:H01_H02:WB,SEC:BET:H01_H02:WB,4,2028-01-10,A029,3
A066,C007,Construction,SEC:ALP:S04_H01:EB,SEC:ALP:H01_H02:EB,4,2027-10-11,,1
A067,C005,Renewal,SEC:ALP:S04_H01:EB,SEC:ALP:H01_H02:EB,4,2027-10-04,,2
A068,C002,Renewal,SEC:ALP:S04_H01:EB,SEC:ALP:H01_H02:EB,4,2027-09-20,,3
A069,C010,Renewal,SEC:ALP:S01_S02:EB,SEC:ALP:S01_S02:EB,4,2027-11-08,,3
A070,C009,Renewal,SEC:BET:S12_S13:WB,SEC:BET:S13_S14:WB,3,2028-01-03,,2
A071,C001,Construction,SEC:BET:S12_S13:WB,SEC:BET:S13_S14:WB,3,2027-12-20,,2
A072,C001,Construction,SEC:BET:H02_S15:WB,SEC:BET:S16_S17:WB,4,2027-10-11,A024,3
