activity_id,access_seq,week,eclo,access_night
A036,4,29,0,2
A036,5,30,0,1
A037,1,20,0,2
A037,2,21,0,2
A037,3,22,0,2
A037,4,23,0,1
A037,5,24,0,1
A038,1,20,0,1
A038,2,21,0,1
A038,3,22,0,1
A038,4,23,0,1
A038,5,24,0,1
A039,1,20,0,1
A039,2,21,0,1
A039,3,22,0,1
A039,4,23,0,1
A039,5,24,0,1
A040,1,9,0,1
A040,2,10,0,1
A040,3,11,0,1
A040,4,12,0,1
A040,5,13,0,1
A040,6,14,0,1
A041,1,4,0,2
A042,1,10,0,1
A042,2,11,0,1
A042,3,12,0,1
A042,4,13,0,1
A042,5,14,0,1
A042,6,15,0,1
A043,1,10,0,1
A043,2,11,0,1
A043,3,12,0,2
A043,4,13,0,2
A043,5,14,0,2
A043,6,15,0,2
A044,1,10,0,1
A044,2,11,0,1
A044,3,12,0,2
A044,4,13,0,2
A044,5,14,0,2
A044,6,15,0,2
A045,1,10,0,1
A045,2,11,0,1
A045,3,12,0,1
A045,4,13,0,1
A045,5,14,0,2
A045,6,15,0,2
A046,1,27,0,1
A047,1,27,0,2
A048,1,27,0,1
A049,1,19,0,1
A049,2,20,0,3
A049,3,21,0,3
A050,1,5,0,1
A050,2,6,0,1
A050,3,7,0,1
A050,4,8,0,1
A050,5,9,0,1
A051,1,5,0,1
A051,2,6,0,1
A051,3,7,0,1
A051,4,8,0,1
A051,5,9,0,1
A052,1,5,0,2
A052,2,6,0,2
A052,3,7,0,1
A052,4,8,0,1
A052,5,9,0,1
A053,1,6,0,3
A053,2,7,0,1
A053,3,8,0,1
A054,1,6,0,1
A054,2,7,0,1
A054,3,8,0,1
A055,1,26,0,1
A055,2,27,0,1
A055,3,28,0,1
A056,1,26,0,2
A056,2,27,0,3
A056,3,28,0,2
A057,1,17,0,3
A057,2,18,0,3
A057,3,19,0,1
A057,4,20,0,1
A058,1,5,0,2
A058,2,6,0,2
A059,1,5,0,3
A059,2,6,0,4
A060,1,9,0,1
A060,2,10,0,1
A060,3,11,0,1
A060,4,12,0,2
A061,1,9,0,1
A061,2,10,0,1
A061,3,11,0,1
A061,4,12,0,1
A062,1,9,0,2
A062,2,10,0,2
A062,3,11,0,2
A062,4,12,0,2
A063,1,9,0,1
A063,2,10,0,1
A063,3,11,0,1
A063,4,12,0,1
A064,1,7,0,1
A065,1,15,0,1
A065,2,16,0,1
A065,3,17,0,1
A065,4,18,0,1
A066,1,19,0,1
A066,2,20,0,1
A066,3,21,0,1
A067,1,14,0,2
A067,2,15,0,2
A068,1,11,0,3
A068,2,12,0,3
A068,3,13,0,2
A068,4,14,0,2
A068,5,15,0,1
A068,6,16,0,1
A069,1,11,0,3
A069,2,12,0,3
A069,3,13,0,2
A069,4,14,0,2
A069,5,15,0,1
A069,6,16,0,1
A070,1,11,0,2
A070,2,12,0,2
A070,3,13,0,1
A070,4,14,0,1
A070,5,15,0,1
A070,6,16,0,1
A071,1,11,0,2
A071,2,12,0,2
A071,3,13,0,1
A071,4,14,0,1
A071,5,15,0,1
A071,6,16,0,1
A072,1,12,0,3
