activity_id,contract_number,activity_type,start_location_id,end_location_id,total_accesses,planned_start_date,predecessor_activity_id,activity_priority
A024,C002,Construction,SEC:BET:H01_H02:WB,SEC:BET:H02_S15:WB,5,2027-05-24,,2
A025,C015,Renewal,SEC:BET:H01_H02:WB,SEC:BET:H02_S15:WB,5,2027-05-03,,3
A026,C002,Construction,SEC:BET:H01_H02:WB,SEC:BET:H02_S15:WB,5,2027-05-24,,3
A027,C005,Construction,SEC:ALP:S06_S07:EB,SEC:ALP:S07_S08:EB,5,2027-05-03,,3
A028,C004,Renewal,SEC:BET:S17_S18:WB,SEC:BET:S17_S18:WB,5,2027-06-28,,1
A029,C001,Construction,SEC:BET:S17_S18:WB,SEC:BET:S17_S18:WB,5,2027-06-14,,3
A030,C016,Renewal,SEC:ALP:S06_S07:EB,SEC:ALP:S07_S08:EB,6,2027-07-19,A029,1
A031,C014,Construction,SEC:BET:S11_S12:EB,SEC:BET:S11_S12:EB,4,2027-08-02,,2
A032,C007,Renewal,SEC:ALP:H01_H02:WB,SEC:ALP:S05_S06:WB,4,2027-04-19,,1
A033,C003,Renewal,SEC:ALP:H01_H02:WB,SEC:ALP:S05_S06:WB,4,2027-04-19,,2
A034,C005,Construction,SEC:ALP:S02_S03:WB,SEC:ALP:S03_S04:WB,5,2027-04-19,,3
A035,C001,Construction,SEC:ALP:S02_S03:WB,SEC:ALP:S03_S04:WB,5,2027-04-19,,2
A036,C004,Renewal,SEC:ALP:S02_S03:WB,SEC:ALP:S03_S04:WB,5,2027-04-19,,2
A037,C013,Construction,SEC:ALP:S02_S03:WB,SEC:ALP:S03_S04:WB,5,2027-03-29,,3
A038,C005,Construction,SEC:ALP:S01_S02:WB,SEC:ALP:S01_S02:WB,6,2027-07-19,,3
A039,C014,Construction,SEC:ALP:S01_S02:WB,SEC:ALP:S01_S02:WB,6,2027-07-19,,3
A040,C015,Renewal,SEC:ALP:S01_S02:WB,SEC:ALP:S01_S02:WB,6,2027-07-19,,3
A041,C008,Renewal,SEC:ALP:S01_S02:WB,SEC:ALP:S01_S02:WB,6,2027-08-09,,1
A042,C005,Construction,SEC:ALP:S04_H01:EB,SEC:ALP:H01_H02:EB,6,2027-06-14,,2
A043,C001,Construction,SEC:ALP:S04_H01:EB,SEC:ALP:H01_H02:EB,6,2027-06-21,,3
A044,C005,Construction,SEC:ALP:H01_H02:WB,SEC:ALP:H02_S05:WB,5,2027-04-12,A012,2
A045,C015,Renewal,SEC:ALP:H01_H02:WB,SEC:ALP:H02_S05:WB,5,2027-04-12,,2
A046,C007,Renewal,SEC:BET:S11_S12:EB,SEC:BET:S13_S14:EB,2,2027-03-15,,2
A047,C004,Renewal,SEC:ALP:S07_S08:WB,SEC:ALP:S07_S08:WB,6,2027-06-07,,2
A048,C009,Construction,SEC:ALP:S07_S08:WB,SEC:ALP:S07_S08:WB,6,2027-05-31,,2
A049,C003,Renewal,SEC:ALP:S07_S08:WB,SEC:ALP:S07_S08:WB,6,2027-06-07,A027,1
A050,C007,Renewal,SEC:ALP:S01_S02:EB,SEC:ALP:S02_S03:EB,5,2027-07-05,,2
A051,C001,Construction,SEC:ALP:S01_S02:EB,SEC:ALP:S02_S03:EB,5,2027-07-26,,3
A052,C006,Renewal,SEC:ALP:S01_S02:EB,SEC:ALP:S02_S03:EB,5,2027-07-26,,3
A053,C015,Renewal,SEC:ALP:S01_S02:EB,SEC:ALP:S02_S03:EB,5,2027-07-12,,3
A054,C015,Renewal,SEC:ALP:S03_S04:EB,SEC:ALP:S04_H01:EB,3,2027-04-19,,1
