activity_id,contract_number,activity_type,start_location_id,end_location_id,total_accesses,planned_start_date,predecessor_activity_id,activity_priority
A028,C016,Construction,SEC:ALP:S04_H01:EB,SEC:ALP:H02_S05:EB,4,2027-06-28,A012,2
A029,C004,Construction,SEC:ALP:S04_H01:WB,SEC:ALP:H01_H02:WB,4,2027-07-05,,3
A030,C009,Renewal,SEC:ALP:S04_H01:WB,SEC:ALP:H01_H02:WB,4,2027-07-12,,2
A031,C010,Renewal,SEC:ALP:S04_H01:WB,SEC:ALP:H01_H02:WB,4,2027-07-26,,1
A032,C010,Renewal,SEC:BET:S14_H01:EB,SEC:BET:H02_S15:EB,4,2027-09-06,,1
A033,C007,Construction,SEC:BET:S14_H01:EB,SEC:BET:H02_S15:EB,4,2027-09-06,,3
A034,C016,Construction,SEC:BET:S14_H01:EB,SEC:BET:H02_S15:EB,4,2027-09-13,,2
A035,C017,Renewal,SEC:BET:H01_H02:EB,SEC:BET:H02_S15:EB,5,2027-10-25,,1
A036,C002,Renewal,SEC:ALP:S04_H01:EB,SEC:ALP:H02_S05:EB,6,2027-06-07,,1
A037,C017,Renewal,SEC:BET:S14_H01:WB,SEC:BET:H02_S15:WB,6,2027-09-13,,3
A038,C015,Renewal,SEC:BET:H01_H02:WB,SEC:BET:H01_H02:WB,5,2027-08-09,A028,2
A039,C013,Renewal,SEC:BET:H01_H02:WB,SEC:BET:H01_H02:WB,5,2027-07-26,,1
A040,C002,Renewal,SEC:BET:H01_H02:WB,SEC:BET:H01_H02:WB,5,2027-08-02,,2
A041,C006,Construction,SEC:BET:H01_H02:EB,SEC:BET:H02_S15:EB,5,2027-08-09,,1
A042,C009,Renewal,SEC:ALP:H01_H02:EB,SEC:ALP:H02_S05:EB,5,2027-10-04,,3
A043,C009,Renewal,SEC:ALP:H01_H02:EB,SEC:ALP:H02_S05:EB,5,2027-10-04,,1
A044,C005,Renewal,SEC:ALP:H01_H02:EB,SEC:ALP:H02_S05:EB,5,2027-10-04,,3
A045,C006,Construction,SEC:ALP:H01_H02:WB,SEC:ALP:H01_H02:WB,2,2027-11-08,,2
A046,C005,Renewal,SEC:BET:H01_H02:EB,SEC:BET:H02_S15:EB,4,2027-10-18,A037,1
A047,C009,Renewal,SEC:BET:H01_H02:EB,SEC:BET:H02_S15:EB,4,2027-11-01,,3
A048,C006,Construction,SEC:ALP:H01_H02:WB,SEC:ALP:H01_H02:WB,3,2027-05-24,,3
A049,C010,Renewal,SEC:ALP:H01_H02:WB,SEC:ALP:H01_H02:WB,3,2027-05-24,,3
A050,C009,Renewal,SEC:ALP:H01_H02:WB,SEC:ALP:H01_H02:WB,3,2027-05-24,,3
A051,C006,Construction,SEC:BET:S14_H01:EB,SEC:BET:H01_H02:EB,6,2027-05-24,,3
A052,C013,Renewal,SEC:ALP:H01_H02:EB,SEC:ALP:H02_S05:EB,3,2027-08-16,,2
A053,C007,Construction,SEC:ALP:H01_H02:EB,SEC:ALP:H02_S05:EB,3,2027-08-30,A008,3
A054,C012,Construction,SEC:ALP:H01_H02:EB,SEC:ALP:H02_S05:EB,3,2027-08-16,A008,2
